,ID,Name,Runs_scored,Bat_Strike,Mat,Inn,NO,HS,Bat_Avg,30s,50s,100s,6s,Wickets_Taken,Ball_Avg,Ovr,Runs_conceeded,BBF,EC,Ball_Strike,3w,5w,Mdns,Team,Player,role,batting_style,bowling_style
0,0.0,Abdul Samad,182.0,168.0,16.0,12.0,2.0,37*,18,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Abdul Samad.png,Batter,Right hand Bat,Legbreak
1,1.0,Abhinav Manohar,9.0,56.0,2.0,2.0,0.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Abhinav Manohar.png,Batting Allrounder,Right hand Bat,Legbreak Googly
2,2.0,Abhishek Sharma,484.0,204.0,16.0,16.0,1.0,75*,32,5.0,3.0,0.0,42.0,2.0,25.0,7.0,51.0,2/24,7.0,21.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Abhishek Sharma.png,Allrounder,Left hand Bat,Slow Left arm Orthodox
3,3.0,Abishek Porel,327.0,159.0,14.0,12.0,2.0,65,32,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Abishek Porel.png,Wicketkeeper Batter,Left hand Bat,DNB
4,4.0,Aiden Markram,220.0,124.0,11.0,11.0,2.0,50,24,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Aiden Markram.png,Opening Batter,Right hand Bat,Right arm Offbreak
5,5.0,Ajinkya Rahane,242.0,123.0,13.0,12.0,0.0,45,20,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Ajinkya Rahane.png,Top order Batter,Right hand Bat,Right arm Medium
6,6.0,Akash Deep,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,55.0,3.0,55.0,1/55,15.0,21.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Akash Deep.png,Bowling Allrounder,Right hand Bat,Right arm Fast medium
7,7.0,Akash Madhwal,4.0,80.0,5.0,1.0,1.0,4*,-,0.0,0.0,0.0,0.0,5.0,41.0,18.0,205.0,3/20,11.0,21.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Akash Madhwal.png,Bowler,Right hand Bat,Right arm Medium fast
8,8.0,Alzarri Joseph,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,115.0,9.0,115.0,1/43,11.0,58.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Alzarri Joseph.png,Bowler,Right hand Bat,Right arm Fast
9,9.0,Amit Mishra,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,20.0,1/20,10.0,12.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Amit Mishra.png,Bowler,Right hand Bat,Legbreak
10,10.0,Andre Russell,222.0,185.0,15.0,9.0,2.0,64*,31,1.0,1.0,0.0,16.0,19.0,15.0,29.0,295.0,3/19,10.0,9.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Andre Russell.png,Allrounder,Right hand Bat,Right arm Fast
11,11.0,Angkrish Raghuvanshi,163.0,155.0,10.0,7.0,0.0,54,23,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Angkrish Raghuvanshi.png,,,
12,12.0,Anmolpreet Singh,5.0,83.0,2.0,2.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Anmolpreet Singh.png,Batter,Right hand Bat,Right arm Offbreak
13,13.0,Anrich Nortje,4.0,50.0,6.0,2.0,0.0,4,2,0.0,0.0,0.0,0.0,7.0,42.0,22.0,294.0,3/59,13.0,18.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Anrich Nortje.png,Bowler,Right hand Bat,Right arm Fast
14,14.0,Anshul Kamboj,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,57.0,10.0,114.0,1/24,11.0,30.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Anshul Kamboj.png,,,
15,15.0,Anuj Rawat,98.0,127.0,5.0,5.0,1.0,48,24,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Anuj Rawat.png,Wicketkeeper Batter,Left hand Bat,DNB
16,16.0,Anukul Roy,3.0,100.0,4.0,1.0,1.0,3*,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Anukul Roy.png,Allrounder,Left hand Bat,Slow Left arm Orthodox
17,17.0,Arshad Khan,83.0,153.0,4.0,4.0,2.0,58*,41,0.0,1.0,0.0,5.0,1.0,114.0,10.0,114.0,1/45,11.0,61.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Arshad Khan.png,Bowler,Left hand Bat,Left arm Medium
18,18.0,Arshdeep Singh,4.0,133.0,14.0,1.0,0.0,4,4,0.0,0.0,0.0,0.0,19.0,26.0,50.0,505.0,4/29,10.0,15.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Arshdeep Singh.png,Bowler,Left hand Bat,Left arm Medium fast
19,19.0,Arshin Kulkarni,9.0,112.0,2.0,2.0,0.0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Arshin Kulkarni.png,,,
20,20.0,Ashton Turner,21.0,116.0,2.0,2.0,0.0,16,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Ashton Turner.png,,,
21,21.0,Ashutosh Sharma,189.0,167.0,11.0,9.0,2.0,61,27,3.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Ashutosh Sharma.png,,,
22,22.0,Atharva Taide,61.0,156.0,2.0,2.0,0.0,46,30,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Atharva Taide.png,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox
23,23.0,Avesh Khan,10.0,200.0,16.0,3.0,3.0,7*,-,0.0,0.0,0.0,0.0,19.0,27.0,54.0,526.0,3/27,9.0,17.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Avesh Khan.png,Bowler,Right hand Bat,Right arm Fast medium
24,24.0,Axar Patel,235.0,131.0,14.0,12.0,4.0,66,29,0.0,2.0,0.0,10.0,11.0,30.0,44.0,337.0,2/25,7.0,24.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Axar Patel.png,Bowling Allrounder,Left hand Bat,Slow Left arm Orthodox
25,25.0,Ayush Badoni,235.0,137.0,14.0,12.0,4.0,55*,29,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Ayush Badoni.png,Batter,Right hand Bat,Right arm Offbreak
26,26.0,Azmatullah Omarzai,42.0,127.0,7.0,4.0,0.0,17,10,0.0,0.0,0.0,2.0,4.0,46.0,21.0,186.0,2/27,8.0,31.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Azmatullah Omarzai.png,,,
27,27.0,Bhuvneshwar Kumar,23.0,79.0,16.0,5.0,2.0,13,7,0.0,0.0,0.0,0.0,11.0,48.0,57.0,533.0,3/41,9.0,31.0,1.0,0.0,2.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Bhuvneshwar Kumar.png,Bowler,Right hand Bat,Right arm Medium
28,28.0,Cameron Green,255.0,143.0,13.0,12.0,4.0,46,31,5.0,0.0,0.0,10.0,10.0,30.0,35.0,303.0,2/12,8.0,21.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Cameron Green.png,Batting Allrounder,Right hand Bat,Right arm Fast medium
29,29.0,Darshan Nalkande,12.0,109.0,3.0,1.0,0.0,12,12,0.0,0.0,0.0,1.0,3.0,15.0,4.0,45.0,2/21,9.0,9.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Darshan Nalkande.png,Bowler,Right hand Bat,Right arm Fast medium
30,30.0,Daryl Mitchell,318.0,142.0,13.0,13.0,2.0,63,28,2.0,2.0,0.0,10.0,1.0,70.0,6.0,70.0,1/18,11.0,36.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Daryl Mitchell.png,,,
31,31.0,David Miller,210.0,151.0,9.0,9.0,3.0,55,35,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/David Miller.png,Middle order Batter,Left hand Bat,Right arm Offbreak
32,32.0,David Warner,168.0,134.0,8.0,8.0,0.0,52,21,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/David Warner.png,Opening Batter,Left hand Bat,Legbreak
33,33.0,Deepak Chahar,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0,40.0,23.0,202.0,2/28,8.0,28.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Deepak Chahar.png,Bowler,Right hand Bat,Right arm Medium
34,34.0,Deepak Hooda,145.0,138.0,11.0,9.0,1.0,50,18,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Deepak Hooda.png,Allrounder,Right hand Bat,Right arm Offbreak
35,35.0,Devdutt Padikkal,38.0,71.0,7.0,7.0,0.0,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Devdutt Padikkal.png,Top order Batter,Left hand Bat,Right arm Offbreak
36,36.0,Dewald Brevis,69.0,116.0,3.0,3.0,0.0,46,23,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Dewald Brevis.png,Batting Allrounder,Right hand Bat,Legbreak
37,37.0,Dhruv Jurel,195.0,138.0,15.0,11.0,3.0,56*,24,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Dhruv Jurel.png,Wicketkeeper Batter,Right hand Bat,DNB
38,38.0,Dinesh Karthik,326.0,187.0,15.0,13.0,4.0,83,36,1.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Dinesh Karthik.png,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak
39,39.0,Donovan Ferreira,8.0,72.0,2.0,2.0,0.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Donovan Ferreira.png,Allrounder,Right hand Bat,DNB
40,40.0,Faf du Plessis,438.0,161.0,15.0,15.0,0.0,64,29,2.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Faf du Plessis.png,Middle order Batter,Right hand Bat,Legbreak
41,41.0,Gerald Coetzee,14.0,63.0,10.0,5.0,1.0,8,3,0.0,0.0,0.0,1.0,13.0,26.0,33.0,341.0,4/34,10.0,15.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Gerald Coetzee.png,,,
42,42.0,Glenn Maxwell,52.0,120.0,10.0,9.0,0.0,28,5,0.0,0.0,0.0,2.0,6.0,21.0,16.0,129.0,2/23,8.0,16.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Glenn Maxwell.png,Batting Allrounder,Right hand Bat,Right arm Offbreak
43,43.0,Gulbadin Naib,19.0,126.0,2.0,1.0,0.0,19,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Gulbadin Naib.png,,,
44,44.0,Hardik Pandya,216.0,143.0,14.0,13.0,1.0,46,18,3.0,0.0,0.0,11.0,11.0,35.0,36.0,387.0,3/31,10.0,19.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Hardik Pandya.png,Allrounder,Right hand Bat,Right arm Medium fast
45,45.0,Harpreet Brar,75.0,138.0,13.0,7.0,5.0,29,37,0.0,0.0,0.0,2.0,7.0,43.0,38.0,303.0,2/13,7.0,32.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Harpreet Brar.png,Bowler,Left hand Bat,Slow Left arm Orthodox
46,46.0,Harpreet Singh,27.0,79.0,2.0,2.0,0.0,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Harpreet Singh.png,Batter,Left hand Bat,Right arm Medium
47,47.0,Harshal Patel,13.0,68.0,14.0,4.0,1.0,12,4,0.0,0.0,0.0,1.0,24.0,19.0,49.0,477.0,3/15,9.0,12.0,4.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Harshal Patel.png,Bowler,Right hand Bat,Right arm Medium
48,48.0,Harshit Rana,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,19.0,20.0,42.0,383.0,3/24,9.0,13.0,2.0,0.0,1.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Harshit Rana.png,Bowler,Right hand Bat,Right arm Fast
49,49.0,Heinrich Klaasen,479.0,171.0,16.0,15.0,3.0,80*,39,3.0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Heinrich Klaasen.png,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak
50,50.0,Ishan Kishan,320.0,148.0,14.0,14.0,0.0,69,22,4.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Ishan Kishan.png,Wicketkeeper Batter,Left hand Bat,DNB
51,51.0,Ishant Sharma,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.0,26.0,27.0,265.0,3/34,9.0,16.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Ishant Sharma.png,Bowler,Right hand Bat,Right arm Fast medium
52,52.0,Jake Fraser-McGurk,330.0,234.0,9.0,9.0,0.0,84,36,0.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Jake Fraser-McGurk.png,,,
53,53.0,Jasprit Bumrah,12.0,100.0,13.0,4.0,4.0,8*,-,0.0,0.0,0.0,0.0,20.0,16.0,51.0,336.0,5/21,6.0,15.0,3.0,1.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Jasprit Bumrah.png,Bowler,Right hand Bat,Right arm Fast
54,54.0,Jaydev Unadkat,24.0,92.0,11.0,5.0,2.0,8*,8,0.0,0.0,0.0,1.0,8.0,39.0,31.0,319.0,3/30,10.0,23.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Jaydev Unadkat.png,Bowler,Right hand Bat,Left arm Medium
55,55.0,Jitesh Sharma,187.0,131.0,14.0,12.0,1.0,32*,17,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Jitesh Sharma.png,Wicketkeeper Batter,Right hand Bat,DNB
56,56.0,Jonny Bairstow,298.0,152.0,11.0,11.0,1.0,108*,29,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Jonny Bairstow.png,Wicketkeeper Batter,Right hand Bat,Right arm Medium
57,57.0,Jos Buttler,359.0,140.0,11.0,11.0,2.0,107*,39,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Jos Buttler.png,Wicketkeeper Batter,Right hand Bat,DNB
58,58.0,Joshua Little,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,45.0,4/45,11.0,6.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Joshua Little.png,,,
59,59.0,KL Rahul,520.0,136.0,14.0,14.0,0.0,82,37,3.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/KL Rahul.png,Wicketkeeper Batter,Right hand Bat,DNB
60,60.0,Kagiso Rabada,20.0,142.0,11.0,3.0,2.0,11*,20,0.0,0.0,0.0,2.0,11.0,33.0,42.0,372.0,2/18,8.0,22.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Kagiso Rabada.png,Bowler,Left hand Bat,Right arm Fast
61,61.0,Kane Williamson,27.0,100.0,2.0,2.0,0.0,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Kane Williamson.png,Top order Batter,Right hand Bat,DNB
62,62.0,Karn Sharma,31.0,206.0,9.0,3.0,0.0,20,10,0.0,0.0,0.0,3.0,7.0,36.0,24.0,254.0,2/29,10.0,20.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Karn Sharma.png,Bowler,Left hand Bat,Legbreak Googly
63,63.0,Keshav Maharaj,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,19.0,6.0,39.0,2/23,6.0,18.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Keshav Maharaj.png,,,
64,64.0,Khaleel Ahmed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.0,28.0,50.0,479.0,2/21,9.0,17.0,0.0,0.0,2.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Khaleel Ahmed.png,Bowler,Right hand Bat,Left arm Medium
65,65.0,Krunal Pandya,133.0,126.0,14.0,12.0,8.0,43*,33,1.0,0.0,0.0,5.0,6.0,42.0,33.0,255.0,3/11,7.0,33.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Krunal Pandya.png,Allrounder,Left hand Bat,Slow Left arm Orthodox
66,66.0,Kuldeep Sen,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.0,20.0,12.0,122.0,3/41,10.0,12.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Kuldeep Sen.png,Bowler,Right hand Bat,Right arm Fast
67,67.0,Kuldeep Yadav,47.0,114.0,11.0,5.0,2.0,35*,15,1.0,0.0,0.0,1.0,16.0,23.0,43.0,372.0,4/55,8.0,16.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Kuldeep Yadav.png,Bowler,Left hand Bat,Left arm Wrist spin
