,ID,Name,Runs_scored,Bat_Strike,Mat,Inn,NO,HS,Bat_Avg,30s,50s,100s,6s,Wickets_Taken,Ball_Avg,Ovr,Runs_conceeded,BBF,EC,Ball_Strike,3w,5w,Mdns,Team,Player,role,batting_style,bowling_style
68,68.0,Kumar Kushagra,3.0,42.0,4.0,3.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Kumar Kushagra.png,,,
69,69.0,Kwena Maphaka,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,89.0,6.0,89.0,1/23,14.0,36.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Kwena Maphaka.png,,,
70,70.0,Lalit Yadav,10.0,83.0,2.0,2.0,0.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Lalit Yadav.png,Allrounder,Right hand Bat,Right arm Offbreak
71,71.0,Liam Livingstone,111.0,142.0,7.0,7.0,2.0,38*,22,1.0,0.0,0.0,7.0,3.0,28.0,12.0,84.0,2/19,7.0,24.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Liam Livingstone.png,Batting Allrounder,Right hand Bat,Right arm Offbreak
72,72.0,Lizaad Williams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,72.0,6.0,72.0,1/38,12.0,36.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Lizaad Williams.png,,,
73,73.0,Lockie Ferguson,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9.0,28.0,24.0,255.0,2/23,10.0,16.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Lockie Ferguson.png,Bowler,Right hand Bat,Right arm Fast
74,74.0,Luke Wood,9.0,300.0,2.0,1.0,1.0,9*,-,0.0,0.0,0.0,1.0,1.0,93.0,6.0,93.0,1/68,15.0,36.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Luke Wood.png,,,
75,75.0,M. Siddharth,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,71.0,9.0,71.0,1/21,7.0,54.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/M. Siddharth.png,,,
76,76.0,MS Dhoni,161.0,220.0,14.0,11.0,8.0,37*,53,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/MS Dhoni.png,Wicketkeeper Batter,Right hand Bat,Right arm Medium
77,77.0,Maheesh Theekshana,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,72.0,20.0,144.0,1/27,7.0,60.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Maheesh Theekshana.png,Bowler,Right hand Bat,Right arm Offbreak
78,78.0,Mahipal Lomror,125.0,183.0,10.0,10.0,2.0,33,15,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Mahipal Lomror.png,Allrounder,Left hand Bat,Slow Left arm Orthodox
79,79.0,Manish Pandey,42.0,135.0,2.0,1.0,0.0,42,42,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Manish Pandey.png,Top order Batter,Right hand Bat,Right arm Medium
80,80.0,Marco Jansen,18.0,138.0,3.0,2.0,1.0,17,18,0.0,0.0,0.0,1.0,1.0,129.0,10.0,129.0,1/45,12.0,60.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Marco Jansen.png,Bowling Allrounder,Right hand Bat,Left arm Medium fast
81,81.0,Marcus Stoinis,388.0,147.0,14.0,14.0,2.0,124*,32,1.0,2.0,1.0,16.0,4.0,31.0,14.0,126.0,1/3,9.0,21.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Marcus Stoinis.png,Batting Allrounder,Right hand Bat,Right arm Medium
82,82.0,Matheesha Pathirana,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,13.0,13.0,22.0,169.0,4/28,7.0,10.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Matheesha Pathirana.png,Bowler,Right hand Bat,Right arm Fast
83,83.0,Matt Henry,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,110.0,12.0,110.0,1/28,9.0,72.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Matt Henry.png,,,
84,84.0,Matthew Wade,4.0,66.0,2.0,1.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Matthew Wade.png,Wicketkeeper Batter,Left hand Bat,Right arm Medium
85,85.0,Mayank Agarwal,64.0,112.0,4.0,4.0,0.0,32,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Mayank Agarwal.png,Batter,Right hand Bat,Right arm Offbreak
86,86.0,Mayank Dagar,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,120.0,11.0,120.0,1/23,10.0,71.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Mayank Dagar.png,Bowler,Right hand Bat,Slow Left arm Orthodox
87,87.0,Mayank Markande,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,32.0,22.0,259.0,2/26,11.0,16.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Mayank Markande.png,Bowler,Right hand Bat,Legbreak
88,88.0,Mayank Yadav,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,85.0,3/14,6.0,10.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Mayank Yadav.png,Bowler,Right hand Bat,Right arm Medium fast
89,89.0,Mitchell Marsh,61.0,160.0,4.0,4.0,0.0,23,15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Mitchell Marsh.png,Allrounder,Right hand Bat,Right arm Medium
90,90.0,Mitchell Santner,14.0,82.0,3.0,3.0,0.0,11,4,0.0,0.0,0.0,0.0,2.0,32.0,9.0,64.0,1/10,7.0,27.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Mitchell Santner.png,Bowling Allrounder,Left hand Bat,Slow Left arm Orthodox
91,91.0,Mitchell Starc,9.0,81.0,14.0,5.0,3.0,6*,4,0.0,0.0,0.0,0.0,17.0,26.0,41.0,444.0,4/33,10.0,14.0,3.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Mitchell Starc.png,,,
92,92.0,Moeen Ali,128.0,130.0,8.0,5.0,0.0,56,25,1.0,1.0,0.0,8.0,2.0,35.0,8.0,71.0,2/23,8.0,24.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Moeen Ali.png,Batting Allrounder,Left hand Bat,Right arm Offbreak
93,93.0,Mohammad Nabi,35.0,112.0,7.0,5.0,1.0,23,8,0.0,0.0,0.0,2.0,2.0,54.0,12.0,109.0,1/16,8.0,37.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Mohammad Nabi.png,,,
94,94.0,Mohammed Siraj,12.0,150.0,14.0,3.0,1.0,12,6,0.0,0.0,0.0,2.0,15.0,33.0,54.0,496.0,3/43,9.0,21.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Mohammed Siraj.png,Bowler,Right hand Bat,Right arm Fast
95,95.0,Mohit Sharma,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,13.0,32.0,39.0,425.0,3/25,10.0,18.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Mohit Sharma.png,Bowler,Right hand Bat,Right arm Medium
96,96.0,Mohsin Khan,2.0,200.0,10.0,1.0,0.0,2,2,0.0,0.0,0.0,0.0,10.0,38.0,38.0,385.0,2/29,10.0,22.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Mohsin Khan.png,Bowler,Left hand Bat,Left arm Medium fast
97,97.0,Mukesh Kumar,3.0,33.0,10.0,2.0,1.0,3,3,0.0,0.0,0.0,0.0,17.0,21.0,35.0,368.0,3/14,10.0,12.0,3.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Mukesh Kumar.png,Bowler,Right hand Bat,Right arm Medium
98,98.0,Mustafizur Rahman,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.0,22.0,34.0,318.0,4/29,9.0,14.0,1.0,0.0,1.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Mustafizur Rahman.png,Bowler,Left hand Bat,Left arm Fast medium
99,99.0,Naman Dhir,140.0,177.0,7.0,7.0,1.0,62*,23,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Naman Dhir.png,,,
100,100.0,Nandre Burger,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,7.0,20.0,17.0,145.0,2/29,8.0,14.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Nandre Burger.png,,,
101,101.0,Nathan Ellis,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,24.0,4.0,24.0,1/24,6.0,24.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Nathan Ellis.png,Bowler,Right hand Bat,Right arm Fast medium
102,102.0,Naveen-ul-Haq,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.0,26.0,36.0,372.0,3/49,10.0,15.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Naveen-ul-Haq.png,Bowler,Right hand Bat,Right arm Medium fast
103,103.0,Nehal Wadhera,109.0,129.0,6.0,6.0,0.0,49,18,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Nehal Wadhera.png,Top order Batter,Left hand Bat,Legbreak
104,104.0,Nicholas Pooran,499.0,178.0,14.0,14.0,6.0,75,62,6.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Nicholas Pooran.png,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak
105,105.0,Nitish Kumar Reddy,303.0,142.0,13.0,11.0,2.0,76*,33,2.0,2.0,0.0,21.0,3.0,51.0,13.0,153.0,2/17,11.0,26.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Nitish Kumar Reddy.png,Batting Allrounder,Right hand Bat,Right arm Medium fast
106,106.0,Nitish Rana,42.0,123.0,3.0,2.0,0.0,33,21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Nitish Rana.png,Middle order Batter,Left hand Bat,Right arm Offbreak
107,107.0,Noor Ahmad,5.0,55.0,10.0,4.0,2.0,4,2,0.0,0.0,0.0,0.0,8.0,36.0,34.0,290.0,2/20,8.0,26.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Noor Ahmad.png,Bowler,Right hand Bat,Left arm Wrist spin
108,108.0,Nuwan Thushara,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,32.0,26.0,257.0,3/28,9.0,19.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Nuwan Thushara.png,,,
109,109.0,Pat Cummins,136.0,143.0,16.0,10.0,4.0,35*,22,3.0,0.0,0.0,8.0,18.0,31.0,61.0,566.0,3/43,9.0,20.0,1.0,0.0,1.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Pat Cummins.png,,,
110,110.0,Phil Salt,435.0,182.0,12.0,12.0,1.0,89*,39,3.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Phil Salt.png,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak
111,111.0,Piyush Chawla,15.0,100.0,11.0,6.0,2.0,10,3,0.0,0.0,0.0,1.0,13.0,24.0,35.0,312.0,3/29,8.0,16.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Piyush Chawla.png,Bowling Allrounder,Left hand Bat,Legbreak
112,112.0,Prabhsimran Singh,334.0,156.0,14.0,14.0,0.0,71,23,3.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Prabhsimran Singh.png,Wicketkeeper Batter,Right hand Bat,DNB
113,113.0,Prithvi Shaw,198.0,163.0,8.0,8.0,0.0,66,24,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Prithvi Shaw.png,Opening Batter,Right hand Bat,Right arm Offbreak
114,114.0,Quinton de Kock,250.0,134.0,11.0,11.0,0.0,81,22,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Quinton de Kock.png,Wicketkeeper Batter,Left hand Bat,DNB
115,115.0,Rachin Ravindra,222.0,160.0,10.0,10.0,0.0,61,22,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Rachin Ravindra.png,,,
116,116.0,Rahmanullah Gurbaz,62.0,134.0,3.0,2.0,0.0,39,31,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Rahmanullah Gurbaz.png,Wicketkeeper Batter,Right hand Bat,DNB
117,117.0,Rahul Chahar,21.0,140.0,9.0,2.0,1.0,16,21,0.0,0.0,0.0,1.0,10.0,27.0,31.0,279.0,3/23,9.0,18.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Rahul Chahar.png,Bowler,Right hand Bat,Legbreak Googly
118,118.0,Rahul Tewatia,188.0,145.0,12.0,9.0,2.0,36*,26,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Rahul Tewatia.png,Bowling Allrounder,Left hand Bat,Legbreak
119,119.0,Rahul Tripathi,165.0,143.0,6.0,6.0,0.0,55,27,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/SRH.png?,https://scores.iplt20.com/ipl/playerimages/Rahul Tripathi.png,Top order Batter,Right hand Bat,Right arm Medium
120,120.0,Rajat Patidar,395.0,177.0,15.0,13.0,0.0,55,30,2.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Rajat Patidar.png,Top order Batter,Right hand Bat,Right arm Offbreak
121,121.0,Ramandeep Singh,125.0,201.0,15.0,9.0,5.0,35,31,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Ramandeep Singh.png,Middle order Batter,Right hand Bat,Right arm Medium
122,122.0,Rashid Khan,102.0,143.0,12.0,8.0,3.0,31,20,1.0,0.0,0.0,3.0,10.0,36.0,43.0,367.0,2/38,8.0,26.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/GT.png?,https://scores.iplt20.com/ipl/playerimages/Rashid Khan.png,Bowling Allrounder,Right hand Bat,Legbreak Googly
123,123.0,Rasikh Dar,28.0,93.0,8.0,4.0,0.0,10,7,0.0,0.0,0.0,0.0,9.0,29.0,24.0,269.0,3/34,10.0,16.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Rasikh Dar.png,,,
124,124.0,Ravi Bishnoi,4.0,66.0,14.0,3.0,0.0,2,1,0.0,0.0,0.0,0.0,10.0,38.0,43.0,383.0,2/25,8.0,26.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/LSG.png?,https://scores.iplt20.com/ipl/playerimages/Ravi Bishnoi.png,Bowler,Right hand Bat,Legbreak Googly
125,125.0,Ravichandran Ashwin,86.0,116.0,15.0,9.0,3.0,29,14,0.0,0.0,0.0,4.0,9.0,51.0,55.0,467.0,3/24,8.0,36.0,1.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Ravichandran Ashwin.png,Bowling Allrounder,Right hand Bat,Right arm Offbreak
126,126.0,Ravindra Jadeja,267.0,142.0,14.0,11.0,5.0,57*,44,3.0,1.0,0.0,8.0,8.0,46.0,47.0,369.0,3/18,7.0,35.0,2.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Ravindra Jadeja.png,Allrounder,Left hand Bat,Slow Left arm Orthodox
127,127.0,Reece Topley,3.0,50.0,4.0,1.0,1.0,3*,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RCB.png?,https://scores.iplt20.com/ipl/playerimages/Reece Topley.png,Bowler,Right hand Bat,Left arm Fast medium
128,128.0,Richard Gleeson,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,71.0,7.0,71.0,1/30,9.0,47.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/CSK.png?,https://scores.iplt20.com/ipl/playerimages/Richard Gleeson.png,,,
129,129.0,Ricky Bhui,3.0,33.0,2.0,2.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Ricky Bhui.png,,,
130,130.0,Rilee Rossouw,211.0,181.0,8.0,8.0,0.0,61,26,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/PBKS.png?,https://scores.iplt20.com/ipl/playerimages/Rilee Rossouw.png,Top order Batter,Left hand Bat,Right arm Offbreak
131,131.0,Rinku Singh,168.0,148.0,15.0,11.0,2.0,26,18,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/KKR.png?,https://scores.iplt20.com/ipl/playerimages/Rinku Singh.png,Middle order Batter,Left hand Bat,Right arm Offbreak
132,132.0,Rishabh Pant,446.0,155.0,13.0,13.0,2.0,88*,40,3.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/DC.png?,https://scores.iplt20.com/ipl/playerimages/Rishabh Pant.png,Wicketkeeper Batter,Left hand Bat,DNB
133,133.0,Riyan Parag,573.0,149.0,16.0,14.0,3.0,84*,52,5.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Riyan Parag.png,Top order Batter,Right hand Bat,Legbreak
134,134.0,Rohit Sharma,417.0,150.0,14.0,14.0,1.0,105*,32,4.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Rohit Sharma.png,Top order Batter,Right hand Bat,Right arm Offbreak
135,135.0,Romario Shepherd,57.0,271.0,6.0,5.0,3.0,39*,28,1.0,0.0,0.0,5.0,1.0,159.0,12.0,159.0,1/54,13.0,72.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/MI.png?,https://scores.iplt20.com/ipl/playerimages/Romario Shepherd.png,Bowling Allrounder,Right hand Bat,Right arm Fast medium
136,136.0,Rovman Powell,103.0,151.0,10.0,7.0,1.0,27,17,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,https://scores.iplt20.com/ipl/teamlogos/RR.png?,https://scores.iplt20.com/ipl/playerimages/Rovman Powell.png,Middle order Batter,Right hand Bat,Right arm Medium fast
